year,section,species,length_1_mm,weight_g
2011,CC,Cutthroat trout,123,19.16
2011,CC,Coastal giant salamander,50,4.97
2011,CC,Coastal giant salamander,38,2.3
2011,CC,Coastal giant salamander,70,12.85
2011,CC,Coastal giant salamander,50,5.56
2011,CC,Coastal giant salamander,60,7.53
2011,CC,Coastal giant salamander,68,11.97
2011,CC,Coastal giant salamander,81,14.04
2011,CC,Coastal giant salamander,72,12.43
2011,CC,Coastal giant salamander,89,22.33
2011,CC,Coastal giant salamander,80,18.99
2011,CC,Coastal giant salamander,76,13.85
2011,CC,Cutthroat trout,43,0.93
2011,CC,Cutthroat trout,44,1.22
2011,CC,Cutthroat trout,43,0.97
2011,CC,Cutthroat trout,45,1.07
2011,CC,Cutthroat trout,87,6.89
2011,CC,Cutthroat trout,86,7.97
2011,CC,Cutthroat trout,90,8.23
2011,CC,Cutthroat trout,88,6.98
2011,CC,Cutthroat trout,119,18.96
2011,CC,Cutthroat trout,131,22.55
2011,CC,Coastal giant salamander,40,2.81
2011,CC,Cutthroat trout,76,5.76
2011,CC,Cutthroat trout,78,5.2
2011,CC,Cutthroat trout,30,0.25
2011,CC,Cutthroat trout,46,1.09
2011,CC,Cutthroat trout,40,0.64
2011,CC,Cutthroat trout,43,0.97
2011,CC,Cutthroat trout,47,0.53
2011,CC,Cutthroat trout,83,5.92
2011,CC,Cutthroat trout,93,8.33
2011,CC,Cutthroat trout,91,8.09
2011,CC,Cutthroat trout,115,15.22
2011,CC,Cutthroat trout,128,21.2
2011,CC,Cutthroat trout,136,26.02
2011,CC,Cutthroat trout,83,6.89
2011,CC,Cutthroat trout,110,14.18
2011,CC,Cutthroat trout,123,18.53
2011,CC,Cutthroat trout,147,32.79
2011,CC,Cutthroat trout,153,35.55
2011,CC,Cutthroat trout,42,0.78
2011,CC,Cutthroat trout,43,1.14
2011,CC,Cutthroat trout,48,1.18
2011,CC,Cutthroat trout,73,5.1
2011,CC,Cutthroat trout,88,7.27
2011,CC,Cutthroat trout,147,35.4
2011,CC,Cutthroat trout,136,26.43
2011,CC,Cutthroat trout,94,8.23
2011,CC,Cutthroat trout,108,11.72
2011,CC,Cutthroat trout,90,8.43
2011,CC,Cutthroat trout,160,43.1
2011,CC,Cutthroat trout,139,26.04
2011,CC,Cutthroat trout,111,14.86
2011,CC,Cutthroat trout,116,16.09
2011,CC,Cutthroat trout,113,14.22
2011,CC,Cutthroat trout,89,8.67
2011,CC,Coastal giant salamander,111,33.11
2011,CC,Coastal giant salamander,59,8.38
2011,CC,Coastal giant salamander,47,5.14
2011,CC,Coastal giant salamander,24,0.62
2011,CC,Coastal giant salamander,27,0.86
2011,CC,Coastal giant salamander,63,10.56
2011,CC,Coastal giant salamander,77,15.13
2011,CC,Coastal giant salamander,62,11.09
2011,CC,Coastal giant salamander,44,3.38
2011,CC,Cutthroat trout,41,0.74
2011,CC,Cutthroat trout,37,0.64
2011,CC,Cutthroat trout,30,0.31
2011,CC,Cutthroat trout,38,0.61
2011,CC,Cutthroat trout,87,7.86
2011,CC,Coastal giant salamander,27,0.46
2011,CC,Coastal giant salamander,30,1.02
2011,CC,Coastal giant salamander,43,3.88
2011,CC,Coastal giant salamander,50,5.97
2011,CC,Coastal giant salamander,45,3.44
2011,CC,Coastal giant salamander,62,9.6
2011,CC,Coastal giant salamander,83,20.81
2011,CC,Coastal giant salamander,64,9.17
2011,CC,Coastal giant salamander,60,10.72
2011,CC,Coastal giant salamander,72,13.86
2011,CC,Coastal giant salamander,70,15.1
2011,CC,Coastal giant salamander,35,1.74
2011,CC,Coastal giant salamander,37,2.33
2011,CC,Coastal giant salamander,57,7.93
2011,CC,Coastal giant salamander,39,2.43
2011,CC,Coastal giant salamander,59,7.07
2011,CC,Coastal giant salamander,29,1.01
2011,CC,Coastal giant salamander,62,9.84
2011,CC,Coastal giant salamander,73,14.06
2011,CC,Coastal giant salamander,55,6.58
2011,CC,Coastal giant salamander,90,23.23
2011,CC,Coastal giant salamander,59,10.85
2011,CC,Cutthroat trout,43,1
2011,CC,Cutthroat trout,133,24.47
2011,CC,Coastal giant salamander,64,14.37
2011,OG,Cutthroat trout,40,0.79
2011,OG,Cutthroat trout,38,0.65
2011,OG,Cutthroat trout,40,0.7
2011,OG,Cutthroat trout,40,0.62
2011,OG,Cutthroat trout,37,0.62
2011,OG,Cutthroat trout,31,0.35
2011,OG,Cutthroat trout,50,1.31
2011,OG,Cutthroat trout,39,0.6
2011,OG,Coastal giant salamander,48,4.1
2011,OG,Coastal giant salamander,39,2.53
2011,OG,Coastal giant salamander,42,4.92
2011,OG,Coastal giant salamander,53,5.55
2011,OG,Coastal giant salamander,58,6.88
2011,OG,Coastal giant salamander,58,7.51
2011,OG,Coastal giant salamander,54,6.06
2011,OG,Coastal giant salamander,58,9.65
2011,OG,Coastal giant salamander,73,12.96
2011,OG,Coastal giant salamander,90,23.55
2011,OG,Cutthroat trout,109,14.5
2011,OG,Cutthroat trout,43,0.82
2011,OG,Cutthroat trout,46,1.07
2011,OG,Cutthroat trout,99,10.06
2011,OG,Cutthroat trout,145,37.1
2011,OG,Cutthroat trout,144,28.37
2011,OG,Cutthroat trout,115,16.07
2011,OG,Cutthroat trout,126,23.56
2011,OG,Cutthroat trout,104,11.69
2011,OG,Coastal giant salamander,27,0.8
2011,OG,Coastal giant salamander,48,4.04
2011,OG,Coastal giant salamander,34,1.62
2011,OG,Coastal giant salamander,29,0.87
2011,OG,Coastal giant salamander,58,7.45
2011,OG,Cutthroat trout,40,0.7
2011,OG,Cutthroat trout,47,1.04
2011,OG,Cutthroat trout,75,4.41
2011,OG,Cutthroat trout,146,35.42
2011,OG,Cutthroat trout,123,20.1
2011,OG,Cutthroat trout,138,25.3
2011,OG,Cutthroat trout,83,6.14
2011,OG,Cutthroat trout,84,6.43
2011,OG,Cutthroat trout,95,9.44
2011,OG,Cutthroat trout,111,14.31
2011,OG,Cutthroat trout,130,23.45
2011,OG,Coastal giant salamander,74,14.1
2011,OG,Coastal giant salamander,69,11.94
2011,OG,Cutthroat trout,43,0.98
2011,OG,Cutthroat trout,41,0.66
2011,OG,Cutthroat trout,41,0.8
2011,OG,Cutthroat trout,47,1.14
2011,OG,Cutthroat trout,40,0.75
2011,OG,Cutthroat trout,37,0.56
2011,OG,Cutthroat trout,43,0.91
2011,OG,Cutthroat trout,36,0.64
2011,OG,Cutthroat trout,40,0.82
2011,OG,Cutthroat trout,39,0.66
2011,OG,Cutthroat trout,36,0.64
2011,OG,Cutthroat trout,44,1
2011,OG,Cutthroat trout,44,1.02
2011,OG,Cutthroat trout,45,0.96
2011,OG,Cutthroat trout,45,1.02
2011,OG,Cutthroat trout,49,1.2
2011,OG,Cutthroat trout,49,1.42
2011,OG,Cutthroat trout,38,0.79
2011,OG,Cutthroat trout,44,1.05
2011,OG,Cutthroat trout,48,1.11
2011,OG,Cutthroat trout,90,7.84
2011,OG,Cutthroat trout,88,7.66
2011,OG,Cutthroat trout,105,12.48
2011,OG,Cutthroat trout,118,17.61
2011,OG,Coastal giant salamander,61,8.74
2011,OG,Coastal giant salamander,55,5.61
2011,OG,Coastal giant salamander,57,6.72
2011,OG,Coastal giant salamander,62,9.07
2011,OG,Coastal giant salamander,68,12.07
2011,OG,Coastal giant salamander,65,10.98
2011,OG,Coastal giant salamander,70,11.35
2011,OG,Coastal giant salamander,130,92.02
2011,OG,Cutthroat trout,46,1.04
2011,OG,Cutthroat trout,90,7.75
2011,OG,Cutthroat trout,100,10.15
2011,OG,Cutthroat trout,144,27.02
2011,OG,Cutthroat trout,115,14.81
2011,OG,Cutthroat trout,120,18.06
2011,OG,Cutthroat trout,129,21.13
2011,OG,Cutthroat trout,70,3.69
2011,OG,Cutthroat trout,103,11.7
2011,OG,Cutthroat trout,129,23.75
2011,OG,Cutthroat trout,97,9.64
2011,OG,Cutthroat trout,106,13.29
2011,OG,Cutthroat trout,119,18.35
2011,OG,Cutthroat trout,103,11.55
2011,OG,Coastal giant salamander,37,1.81
2011,OG,Coastal giant salamander,47,4.62
2011,OG,Coastal giant salamander,68,9.69
2011,OG,Coastal giant salamander,97,28.96
2011,OG,Coastal giant salamander,57,7.93
2011,OG,Coastal giant salamander,55,6.9
2011,OG,Coastal giant salamander,56,6.62
2011,OG,Coastal giant salamander,65,8.85
2011,OG,Coastal giant salamander,70,13.54
2011,OG,Coastal giant salamander,61,8.77
2011,OG,Coastal giant salamander,66,10.06
2011,OG,Coastal giant salamander,54,6.05
2011,OG,Coastal giant salamander,48,4.37
2011,OG,Coastal giant salamander,54,5.04
2011,OG,Coastal giant salamander,54,5.86
2011,OG,Coastal giant salamander,34,1.47
2011,OG,Coastal giant salamander,24,0.62
2011,OG,Coastal giant salamander,41,2.74
2011,OG,Coastal giant salamander,60,7.51
2011,OG,Coastal giant salamander,59,8.45
2011,OG,Coastal giant salamander,60,7.99
2011,OG,Coastal giant salamander,60,9.55
2011,OG,Coastal giant salamander,59,7.29
2011,OG,Coastal giant salamander,48,4.51
2011,OG,Coastal giant salamander,56,7.19
2011,OG,Coastal giant salamander,65,11.45
2011,OG,Coastal giant salamander,73,12.53
2011,OG,Cutthroat trout,77,4.42
2011,OG,Cutthroat trout,88,7.12
2011,OG,Cutthroat trout,114,14.4
2011,OG,Cutthroat trout,107,11.96
2011,OG,Cutthroat trout,167,53.3
2011,OG,Cutthroat trout,115,15.95
2011,OG,Cutthroat trout,130,23.37
2011,OG,Cutthroat trout,98,9.2
2011,OG,Cutthroat trout,136,26.59
2011,OG,Coastal giant salamander,24,0.58
2011,OG,Coastal giant salamander,29,0.99
2011,OG,Coastal giant salamander,47,4.06
2011,OG,Coastal giant salamander,48,4.93
2011,OG,Coastal giant salamander,48,3.8
2011,OG,Coastal giant salamander,43,3.92
2011,OG,Coastal giant salamander,50,4.87
2011,OG,Coastal giant salamander,46,4.51
2011,OG,Coastal giant salamander,50,4.53
2011,OG,Coastal giant salamander,59,8.17
2011,OG,Coastal giant salamander,55,6.52
2011,OG,Coastal giant salamander,76,15.61
2011,OG,Cutthroat trout,37,0.61
2011,OG,Cutthroat trout,43,0.99
2011,OG,Cutthroat trout,125,23.23
2011,OG,Cutthroat trout,112,14.3
2011,OG,Coastal giant salamander,29,1.14
2011,OG,Coastal giant salamander,33,1.76
2011,OG,Coastal giant salamander,38,2.47
2011,OG,Coastal giant salamander,67,12.47
2011,OG,Coastal giant salamander,93,28.26
2011,OG,Cutthroat trout,83,6.08
2011,OG,Coastal giant salamander,59,9.15
2011,OG,Cutthroat trout,120,17.84
2011,OG,Coastal giant salamander,51,6.31
2011,OG,Coastal giant salamander,73,14.58
2011,OG,Cutthroat trout,45,1.15
2011,OG,Cutthroat trout,45,0.99
2011,OG,Cutthroat trout,121,19.96
2011,OG,Cutthroat trout,112,14.37
2011,OG,Cutthroat trout,138,29.36
2011,OG,Coastal giant salamander,59,6.86
2011,OG,Coastal giant salamander,36,1.99
2011,OG,Coastal giant salamander,47,3.67
2011,OG,Coastal giant salamander,54,6.42
2011,OG,Coastal giant salamander,41,3.05
2011,OG,Coastal giant salamander,49,4.99
2011,OG,Coastal giant salamander,44,3.61
2011,OG,Coastal giant salamander,29,1.02
2011,OG,Coastal giant salamander,55,6.91
2011,OG,Coastal giant salamander,77,16.2
2011,OG,Coastal giant salamander,62,8.1
2011,OG,Coastal giant salamander,66,10.12
2011,OG,Coastal giant salamander,83,20.28
2011,OG,Cutthroat trout,107,12.46
2011,OG,Cutthroat trout,100,14.08
2011,OG,Coastal giant salamander,36,2.01
2011,OG,Coastal giant salamander,40,2.16
2011,OG,Coastal giant salamander,63,12.42
2011,OG,Cutthroat trout,37,0.47
2011,OG,Cutthroat trout,39,0.67
2011,OG,Cutthroat trout,49,1.08
2011,OG,Cutthroat trout,37,0.51
2011,OG,Cutthroat trout,45,0.97
2011,OG,Cutthroat trout,37,0.49
2011,OG,Cutthroat trout,88,6.74
2011,OG,Cutthroat trout,77,5.43
2011,OG,Cutthroat trout,157,38.73
2011,OG,Cutthroat trout,151,39.32
2011,OG,Cutthroat trout,133,25.24
2011,OG,Coastal giant salamander,59,7.82
2011,OG,Coastal giant salamander,55,6.52
2011,OG,Coastal giant salamander,45,4.06
2011,OG,Coastal giant salamander,37,2.32
2011,OG,Coastal giant salamander,47,4.22
2011,OG,Coastal giant salamander,51,5.19
2011,OG,Coastal giant salamander,39,2.3
2011,OG,Coastal giant salamander,56,7.32
2011,OG,Coastal giant salamander,59,8.43
2011,OG,Coastal giant salamander,49,4.23
2011,OG,Coastal giant salamander,65,10.69
2011,OG,Coastal giant salamander,63,9.09
2011,OG,Coastal giant salamander,70,13.35
2011,OG,Cutthroat trout,37,0.51
2011,OG,Cutthroat trout,88,6.95
2011,OG,Cutthroat trout,67,3.21
2011,OG,Cutthroat trout,85,5.92
2011,OG,Cutthroat trout,103,10.22
2011,OG,Cutthroat trout,99,9.85
2011,OG,Cutthroat trout,121,16.84
2011,OG,Cutthroat trout,152,37.52
2011,OG,Cutthroat trout,133,24.81
2011,OG,Cutthroat trout,127,21.91
2011,OG,Coastal giant salamander,51,5.03
2011,OG,Coastal giant salamander,53,6.25
2011,OG,Coastal giant salamander,55,6.07
2011,OG,Coastal giant salamander,45,3.12
2011,OG,Coastal giant salamander,40,2.51
2011,OG,Coastal giant salamander,53,5.34
2011,OG,Coastal giant salamander,59,7.28
2011,OG,Coastal giant salamander,72,14.61
2011,OG,Cutthroat trout,40,0.68
2011,OG,Cutthroat trout,47,1.06
2011,OG,Cutthroat trout,97,8.78
2011,OG,Cutthroat trout,81,5.62
2011,OG,Cutthroat trout,80,5.93
2011,OG,Cutthroat trout,98,10.14
2011,OG,Cutthroat trout,110,14.34
2011,OG,Cutthroat trout,141,30.66
2011,OG,Coastal giant salamander,48,4.62
2011,OG,Cutthroat trout,130,21.57
2011,OG,Cutthroat trout,116,14.99
2011,OG,Cutthroat trout,115,16.15
2011,OG,Coastal giant salamander,65,10.74
2011,OG,Coastal giant salamander,65,9.65
2011,OG,Coastal giant salamander,69,11.74
2011,OG,Coastal giant salamander,122,54.46
2011,OG,Cutthroat trout,30,0.26
2011,OG,Cutthroat trout,45,1.04
2011,OG,Cutthroat trout,43,0.83
2011,OG,Cutthroat trout,47,1.37
2011,OG,Cutthroat trout,37,0.67
2011,OG,Cutthroat trout,36,0.44
2011,OG,Cutthroat trout,38,0.55
2011,OG,Cutthroat trout,33,0.38
2011,OG,Cutthroat trout,46,1.21
2011,OG,Coastal giant salamander,33,1.62
2011,OG,Coastal giant salamander,51,4.93
2011,OG,Coastal giant salamander,47,4.16
2011,OG,Cutthroat trout,78,4.98
2011,OG,Cutthroat trout,131,23.09
2011,OG,Coastal giant salamander,57,6.66
2011,OG,Coastal giant salamander,52,5.2
2011,OG,Coastal giant salamander,39,2.26
2011,OG,Coastal giant salamander,35,1.51
2011,OG,Coastal giant salamander,46,3.83
2011,OG,Cutthroat trout,109,12.63
2011,OG,Cutthroat trout,98,10.91
2011,OG,Cutthroat trout,133,24.21
2011,OG,Cutthroat trout,99,9.98
2011,OG,Coastal giant salamander,62,8.07
2011,OG,Coastal giant salamander,69,11.94
2011,OG,Coastal giant salamander,73,14.19
2011,OG,Coastal giant salamander,63,8.51
2011,OG,Coastal giant salamander,66,9.97
2011,OG,Cutthroat trout,95,8.88
2011,OG,Coastal giant salamander,22,0.45
2011,OG,Cutthroat trout,34,0.52
2011,OG,Coastal giant salamander,40,2.65
2011,OG,Coastal giant salamander,43,2.72
2011,OG,Coastal giant salamander,41,2.76
2011,OG,Coastal giant salamander,51,5.73
2011,OG,Coastal giant salamander,39,2.45
2011,OG,Coastal giant salamander,65,10.69
2011,OG,Coastal giant salamander,62,9.44
2011,OG,Coastal giant salamander,67,11.22
2011,OG,Coastal giant salamander,122,57.96
2011,OG,Cutthroat trout,34,0.38
2011,OG,Cutthroat trout,35,0.45
2011,OG,Cutthroat trout,44,1.1
2011,OG,Cutthroat trout,40,0.71
2011,OG,Cutthroat trout,105,12.71
2011,OG,Cutthroat trout,127,21.98
2011,OG,Cutthroat trout,37,0.5
2011,OG,Cutthroat trout,43,0.92
2011,OG,Cutthroat trout,43,0.95
2011,OG,Cutthroat trout,47,1.06
2011,OG,Cutthroat trout,47,1.16
2011,OG,Cutthroat trout,40,0.57
2011,OG,Coastal giant salamander,43,3.31
2011,OG,Cutthroat trout,32,0.39
2011,OG,Coastal giant salamander,45,3.25
2011,OG,Coastal giant salamander,49,5
2011,OG,Coastal giant salamander,49,3.92
2011,OG,Coastal giant salamander,50,4.35
2011,OG,Coastal giant salamander,21,0.35
2011,OG,Coastal giant salamander,66,11.5
2011,OG,Coastal giant salamander,63,8.89
2011,OG,Coastal giant salamander,47,4.59
2011,OG,Coastal giant salamander,59,7.47
2011,OG,Coastal giant salamander,52,5.05
2011,OG,Coastal giant salamander,57,7.05
2011,OG,Coastal giant salamander,55,6.53
2011,OG,Coastal giant salamander,68,11.07
2011,OG,Coastal giant salamander,57,6.61
2011,OG,Coastal giant salamander,33,1.23
2011,OG,Coastal giant salamander,71,9.75
2011,OG,Coastal giant salamander,55,5.99
2011,OG,Coastal giant salamander,60,8.96
2011,OG,Coastal giant salamander,65,9.26
2011,OG,Coastal giant salamander,74,13.91
2011,OG,Cutthroat trout,40,0.79
2011,OG,Coastal giant salamander,25,0.54
2011,OG,Coastal giant salamander,22,0.38
2011,OG,Coastal giant salamander,30,1.08
2011,OG,Coastal giant salamander,29,0.91
2011,OG,Coastal giant salamander,40,2.66
2011,OG,Coastal giant salamander,38,1.96
2011,OG,Coastal giant salamander,30,1.08
2011,OG,Coastal giant salamander,23,0.39
2011,OG,Coastal giant salamander,44,3.36
2011,OG,Coastal giant salamander,50,4.54
2011,OG,Coastal giant salamander,65,9.87
2011,OG,Coastal giant salamander,52,5.37
2011,OG,Coastal giant salamander,67,10.06
2011,OG,Coastal giant salamander,59,6.92
2011,OG,Coastal giant salamander,52,5.1
2011,OG,Coastal giant salamander,61,7
2011,OG,Coastal giant salamander,34,1.36
2011,OG,Coastal giant salamander,49,4.21
2011,OG,Coastal giant salamander,22,0.42
2011,OG,Coastal giant salamander,62,8.58
2011,OG,Coastal giant salamander,80,16.36
2011,OG,Coastal giant salamander,72,13.29
2011,OG,Coastal giant salamander,72,12.83
2011,OG,Coastal giant salamander,83,20.42
2011,OG,Cutthroat trout,46,1.03
2011,OG,Cutthroat trout,39,0.57
2011,OG,Cutthroat trout,40,0.62
2011,OG,Cutthroat trout,31,0.25
2011,OG,Cutthroat trout,40,0.65
2011,OG,Cutthroat trout,39,0.66
2011,OG,Cutthroat trout,53,1.54
2011,OG,Cutthroat trout,34,0.51
2011,OG,Cutthroat trout,83,5.74
2011,OG,Cutthroat trout,79,5.03
2011,OG,Cutthroat trout,111,14.01
2011,OG,Cutthroat trout,109,13.33
2011,OG,Cutthroat trout,116,15.44
2011,OG,Cutthroat trout,96,9.44
2011,OG,Cutthroat trout,45,1.05
2011,OG,Cutthroat trout,43,0.89
2011,OG,Cutthroat trout,47,0.91
2011,OG,Cutthroat trout,39,0.68
2011,OG,Cutthroat trout,91,7.7
2011,OG,Cutthroat trout,103,10.82
2011,OG,Cutthroat trout,129,21.47
2011,OG,Cutthroat trout,123,19.76
2011,OG,Cutthroat trout,44,0.88
2011,OG,Cutthroat trout,83,5.69
2011,OG,Cutthroat trout,41,0.9
2011,OG,Cutthroat trout,107,13.57
2011,OG,Cutthroat trout,119,18.29
2011,OG,Cutthroat trout,99,10.55
2011,OG,Cutthroat trout,88,7.88
2011,OG,Coastal giant salamander,53,5.31
2011,OG,Coastal giant salamander,52,5.87
2011,OG,Coastal giant salamander,37,1.72
2011,OG,Coastal giant salamander,50,4.82
2011,OG,Coastal giant salamander,25,0.68
2011,OG,Coastal giant salamander,29,0.82
2011,OG,Coastal giant salamander,41,2.5
2011,OG,Coastal giant salamander,62,8.55
2011,OG,Coastal giant salamander,59,8
2011,OG,Coastal giant salamander,72,13.24
2011,OG,Coastal giant salamander,59,9.29
2011,OG,Coastal giant salamander,52,5.09
2011,OG,Coastal giant salamander,46,3.42
2011,OG,Coastal giant salamander,36,1.41
2011,OG,Coastal giant salamander,52,4.89
2011,OG,Coastal giant salamander,73,15.75
2011,OG,Coastal giant salamander,74,13.09
2011,OG,Coastal giant salamander,62,9.98
2011,OG,Coastal giant salamander,59,7.78
2011,OG,Coastal giant salamander,67,11.4
2011,OG,Coastal giant salamander,128,68.54
2011,OG,Coastal giant salamander,66,10.44
2011,OG,Coastal giant salamander,68,10.72
2011,OG,Coastal giant salamander,117,54.14
2011,OG,Cutthroat trout,80,6.06
2011,OG,Cutthroat trout,88,6.7
2011,OG,Cutthroat trout,85,6.44
2011,OG,Coastal giant salamander,35,1.71
2011,OG,Coastal giant salamander,35,1.82
2011,OG,Coastal giant salamander,40,2.61
2011,OG,Cutthroat trout,108,13.79
2011,OG,Cutthroat trout,147,30.6
2011,OG,Cutthroat trout,124,20.99
2011,OG,Cutthroat trout,32,0.36
2011,OG,Cutthroat trout,102,10.6
2011,OG,Cutthroat trout,114,15.52
2011,OG,Coastal giant salamander,31,1.18
2011,OG,Coastal giant salamander,65,9.77
2011,OG,Coastal giant salamander,68,11.38
2011,OG,Coastal giant salamander,70,10.7
2011,OG,Cutthroat trout,88,6.5
2011,OG,Cutthroat trout,130,23.02
2011,OG,Cutthroat trout,113,14.59
2011,OG,Cutthroat trout,118,16.19
2011,OG,Coastal giant salamander,24,0.52
2011,OG,Coastal giant salamander,63,9.3
2011,OG,Cutthroat trout,43,0.87
2011,OG,Cutthroat trout,35,0.46
2011,OG,Cutthroat trout,38,0.59
2011,OG,Cutthroat trout,77,5.89
2011,OG,Cutthroat trout,82,5.73
2011,OG,Cutthroat trout,34,0.37
2011,OG,Coastal giant salamander,49,3.87
2011,OG,Coastal giant salamander,39,2.03
2011,OG,Coastal giant salamander,45,3.63
2011,OG,Coastal giant salamander,42,3.17
2011,OG,Coastal giant salamander,74,14.11
2011,OG,Coastal giant salamander,27,0.87
2011,OG,Coastal giant salamander,28,0.96
2011,OG,Coastal giant salamander,62,8.9
2011,OG,Coastal giant salamander,63,8.7
2011,OG,Coastal giant salamander,83,19.07
2011,OG,Cutthroat trout,92,8.08
2011,OG,Cutthroat trout,77,5.55
2011,OG,Coastal giant salamander,44,3.13
2011,OG,Coastal giant salamander,39,2.22
2011,OG,Coastal giant salamander,50,4.35
2011,OG,Coastal giant salamander,44,3.31
2011,OG,Cutthroat trout,40,0.72
2011,OG,Cutthroat trout,39,0.69
2011,OG,Coastal giant salamander,51,5.31
2011,OG,Coastal giant salamander,30,1.07
2011,OG,Coastal giant salamander,23,0.45
2011,OG,Coastal giant salamander,58,6.69
2011,OG,Coastal giant salamander,73,14.41
2011,OG,Coastal giant salamander,69,12.27
2011,OG,Coastal giant salamander,42,3.26
2011,OG,Coastal giant salamander,32,1.33
2011,OG,Coastal giant salamander,59,8.31
2011,OG,Coastal giant salamander,21,0.42
2011,OG,Coastal giant salamander,73,13.34
2011,OG,Cutthroat trout,45,1.11
2011,OG,Coastal giant salamander,21,0.37
2011,OG,Cutthroat trout,89,7.27
2011,OG,Cutthroat trout,104,11.85
2011,OG,Cutthroat trout,73,4.2
2011,OG,Cutthroat trout,36,0.59
2011,OG,Cutthroat trout,53,1.76
