CommonName,ScientificName,Authorship,ITIS_TSN,NY_Concern,Location,Sample_Date,ChorusCode,ChorusCount,Live_n,Dead_n,AmplectantPairs_N,EggMass_n,Juv_n,Sperm_n,TadLarv_n
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,NorthMudPond,2019-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2019-03-30,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,NorthMudPond,2019-03-30,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2019-03-30,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2019-03-30,3,NA,300,0,1,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SkiLoop,2019-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SkiLoop,2019-03-30,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SkiLoop,2019-03-30,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,SkiLoop,2019-03-30,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SkiLoop,2019-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SkiLoop,2019-03-30,3,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SkiLoop,2019-03-30,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SkiLoop,2019-03-30,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SkiLoop,2019-03-30,3,NA,10,0,0,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SleepyHollow,2019-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SleepyHollow,2019-03-30,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2019-03-30,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,SleepyHollow,2019-03-30,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2019-03-30,NA,NA,20,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SleepyHollow,2019-03-30,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SleepyHollow,2019-03-30,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2019-03-30,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2019-03-30,2,10,10,0,1,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Terrace,2019-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Terrace,2019-03-30,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Terrace,2019-03-30,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Terrace,2019-03-30,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Terrace,2019-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Terrace,2019-03-30,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Terrace,2019-03-30,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2019-03-30,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2019-03-30,3,NA,50,0,0,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Bonticou,2019-04-02,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Bonticou,2019-04-02,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Bonticou,2019-04-02,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Bonticou,2019-04-02,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Bonticou,2019-04-02,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2019-04-02,3,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Bonticou,2019-04-02,NA,NA,50,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2019-04-02,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2019-04-02,3,NA,100,0,0,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Canaan,2019-04-02,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Canaan,2019-04-02,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Canaan,2019-04-02,0,NA,0,0,0,0,0,0,40
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Canaan,2019-04-02,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Canaan,2019-04-02,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2019-04-02,3,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Canaan,2019-04-02,NA,NA,3,1,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2019-04-02,NA,NA,0,0,0,6,0,270,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2019-04-02,3,NA,1,0,0,300,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SkiLoop,2019-04-02,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SkiLoop,2019-04-02,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SkiLoop,2019-04-02,0,NA,0,0,0,0,0,0,5
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,SkiLoop,2019-04-02,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SkiLoop,2019-04-02,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SkiLoop,2019-04-02,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SkiLoop,2019-04-02,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SkiLoop,2019-04-02,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SkiLoop,2019-04-02,1,3,0,0,0,20,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Talus,2019-04-02,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Talus,2019-04-02,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Talus,2019-04-02,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Talus,2019-04-02,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Talus,2019-04-02,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Talus,2019-04-02,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Talus,2019-04-02,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2019-04-02,NA,NA,0,0,0,0,0,100,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Talus,2019-04-02,0,NA,0,0,0,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Hermits,2019-04-03,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Hermits,2019-04-03,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Hermits,2019-04-03,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Hermits,2019-04-03,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Hermits,2019-04-03,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Hermits,2019-04-03,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Hermits,2019-04-03,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2019-04-03,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2019-04-03,3,NA,60,0,0,150,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,LongWoodlandPool,2019-04-03,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,LongWoodlandPool,2019-04-03,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,LongWoodlandPool,2019-04-03,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,LongWoodlandPool,2019-04-03,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,LongWoodlandPool,2019-04-03,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandPool,2019-04-03,1,2,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,LongWoodlandPool,2019-04-03,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2019-04-03,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2019-04-03,3,NA,100,0,7,11,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,NorthMudPond,2019-04-03,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,NorthMudPond,2019-04-03,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,NorthMudPond,2019-04-03,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,NorthMudPond,2019-04-03,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,NorthMudPond,2019-04-03,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2019-04-03,0,0,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,NorthMudPond,2019-04-03,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2019-04-03,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2019-04-03,3,NA,200,0,2,100,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Oakwood,2019-04-03,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Oakwood,2019-04-03,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Oakwood,2019-04-03,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Oakwood,2019-04-03,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Oakwood,2019-04-03,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2019-04-03,2,10,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2019-04-03,NA,NA,1,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2019-04-03,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2019-04-03,0,NA,50,1,0,110,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SleepyHollow,2019-04-03,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SleepyHollow,2019-04-03,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2019-04-03,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,SleepyHollow,2019-04-03,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2019-04-03,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SleepyHollow,2019-04-03,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SleepyHollow,2019-04-03,NA,NA,1,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2019-04-03,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2019-04-03,0,NA,1,0,0,7,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Terrace,2019-04-03,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Terrace,2019-04-03,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Terrace,2019-04-03,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Terrace,2019-04-03,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Terrace,2019-04-03,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Terrace,2019-04-03,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Terrace,2019-04-03,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2019-04-03,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2019-04-03,3,NA,20,0,0,0,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Bonticou,2019-04-08,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Bonticou,2019-04-08,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Bonticou,2019-04-08,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Bonticou,2019-04-08,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Bonticou,2019-04-08,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2019-04-08,3,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Bonticou,2019-04-08,NA,NA,40,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2019-04-08,NA,NA,0,0,0,0,0,50,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2019-04-08,1,3,7,0,0,100,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SkiLoop,2019-04-08,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SkiLoop,2019-04-08,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SkiLoop,2019-04-08,0,NA,0,0,0,0,0,0,160
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,SkiLoop,2019-04-08,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SkiLoop,2019-04-08,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SkiLoop,2019-04-08,1,3,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SkiLoop,2019-04-08,NA,NA,2,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SkiLoop,2019-04-08,NA,NA,0,0,0,2,0,850,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SkiLoop,2019-04-08,0,NA,11,1,0,80,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Hermits,2019-04-09,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Hermits,2019-04-09,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Hermits,2019-04-09,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Hermits,2019-04-09,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Hermits,2019-04-09,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Hermits,2019-04-09,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Hermits,2019-04-09,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2019-04-09,NA,NA,0,0,0,0,0,10,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2019-04-09,1,2,0,0,0,50,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,LongWoodlandPool,2019-04-09,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,LongWoodlandPool,2019-04-09,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,LongWoodlandPool,2019-04-09,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,LongWoodlandPool,2019-04-09,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,LongWoodlandPool,2019-04-09,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandPool,2019-04-09,3,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,LongWoodlandPool,2019-04-09,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2019-04-09,NA,NA,0,0,0,0,0,100,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2019-04-09,1,1,20,0,0,95,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,NorthMudPond,2019-04-09,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,NorthMudPond,2019-04-09,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,NorthMudPond,2019-04-09,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,NorthMudPond,2019-04-09,NA,NA,0,0,0,55,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,NorthMudPond,2019-04-09,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2019-04-09,1,2,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,NorthMudPond,2019-04-09,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2019-04-09,NA,NA,0,0,0,3,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2019-04-09,1,2,2,0,0,140,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SleepyHollow,2019-04-09,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SleepyHollow,2019-04-09,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2019-04-09,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,SleepyHollow,2019-04-09,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2019-04-09,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SleepyHollow,2019-04-09,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SleepyHollow,2019-04-09,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2019-04-09,NA,NA,2,0,0,1,0,130,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2019-04-09,0,NA,0,0,0,30,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Terrace,2019-04-09,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Terrace,2019-04-09,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Terrace,2019-04-09,0,NA,0,0,0,0,0,0,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Terrace,2019-04-09,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Terrace,2019-04-09,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Terrace,2019-04-09,0,NA,0,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Terrace,2019-04-09,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2019-04-09,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2019-04-09,0,NA,3,0,0,56,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Canaan,2019-04-10,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Canaan,2019-04-10,0,NA,0,0,0,0,0,0,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Canaan,2019-04-10,0,NA,0,0,0,0,0,0,50
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Canaan,2019-04-10,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Canaan,2019-04-10,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2019-04-10,3,NA,1,0,0,0,0,0,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Canaan,2019-04-10,NA,NA,8,2,1,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2019-04-10,NA,NA,1,0,0,226,0,1415,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2019-04-10,0,NA,0,0,0,300,0,0,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Oakwood,2019-04-10,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Oakwood,2019-04-10,0,NA,0,0,0,0,0,0,0
