Location,Sample_Date,Sky_Code,Wind_Code,PDP,Air_Temp_C,Water_Temp_C,pH,Water_Depth,Water_Level,Visibility_Imp,Surface_Ice,Surface_Veg,SurfaceVeg_Spp,Odor,Shrimp,Snails,Turbidity_NTU,Chloride,Conductivity,DO,Nitrate
Canaan,2020-04-07,1,2,0,17.8,12.8,6.31,35,75,1,0,0,NA,None,0,0,0,0.54,124,6.4,NA
Terrace,2020-04-08,2,2,1,8.9,12.2,6.83,22,50,1,0,20,Sedge,None,0,0,<5,128.52,187.5,35.9,NA
SkiLoop,2020-04-08,1,2,1,10,11.8,6.65,20,75,1,0,20,Algae,Sulfur,0,0,0,1.42,149.6,37.7,NA
Bonticou,2020-04-08,1,1,1,10,12.3,6.52,24,50,1,0,85,Sedge/Duckweed/Algae,None,0,0,6,8.7,173.4,22,NA
Talus,2020-04-12,0,1,0,15.6,7.3,6.58,50,75,1,0,15,Algae,None,1,0,0,1.73,123.9,53.2,NA
Terrace,2021-03-23,0,2,0,18.3,11.9,6.26,27,100,0,0,0,NA,None,0,0,0,NA,111.9,34,NA
SkiLoop,2021-03-23,0,1,0,18.3,9.3,6.4,27,100,0,0,0,NA,None,0,0,0,NA,131.6,6.4,NA
Bonticou,2021-03-23,0,1,0,18.3,8.1,6.22,20,75,1,60,10,Duckweed,None,0,0,<5,NA,135.4,15.6,NA
Canaan,2021-03-23,0,0,0,18.3,6.6,5.77,35,100,1,30,0,NA,Sulfur,0,0,<5,NA,97.7,6.3,NA
Talus,2021-03-25,2,0,1,15.6,5.5,6.19,60,100,0,0,0,NA,None,0,0,0,NA,117.9,55.4,NA
LongWoodlandPool,2021-03-25,1,1,1,18.3,8.2,6.23,18,100,0,5,0,NA,None,0,0,0,NA,104.5,4.6,NA
Oakwood,2021-03-25,1,0,1,21.1,13.2,5.88,18,100,1,0,60,Sedge/Duckweed,Sulfur,0,0,<5,NA,122.9,1.1,NA
SleepyHollow,2021-03-25,0,0,1,23.9,10.3,5.68,22,100,0,5,0,NA,None,0,0,0,NA,99.1,12.2,NA
Hermits,2021-03-25,0,2,1,22.2,10.4,4.41,27,100,0,0,0,NA,None,0,0,6,NA,100.2,10.2,NA
NorthMudPond,2021-03-25,1,1,1,21.1,8.2,4.59,42,100,0,0,0,NA,None,0,0,0,NA,90.7,12.7,NA
Terrace,2021-03-30,0,4,0,12.8,10.9,6.16,28,100,1,0,0,NA,None,0,0,0,NA,146.7,12.7,NA
SkiLoop,2021-03-30,0,4,0,13.9,9.3,6.45,27,100,1,0,0,NA,None,0,0,0,NA,138,14.3,NA
Bonticou,2021-03-30,0,3,0,13.9,7.6,5.93,21,75,1,0,30,Duckweed,None,0,0,0,NA,130.1,1,NA
Canaan,2021-03-30,0,3,0,16.1,8.4,6.05,37,100,1,0,0,NA,Sulfur,0,0,0,NA,115.8,6.5,NA
Talus,2021-03-30,0,4,0,16.1,6.7,6.41,40,100,1,0,0,NA,None,0,0,0,NA,111.9,2.2,NA
NorthMudPond,2021-03-31,4,0,0,12.8,7.7,4.37,40,100,0,0,0,NA,None,1,0,0,NA,90.8,29.8,NA
Hermits,2021-03-31,4,0,0,12.8,7.4,4.47,30,100,1,0,0,NA,None,0,0,0,NA,96,10.6,NA
SleepyHollow,2021-03-31,5,0,0,12.8,7.7,5.61,23,100,0,0,0,NA,None,0,0,0,NA,99.3,30,NA
Oakwood,2021-03-31,5,0,0,12.8,8.8,5.68,18,100,1,0,70,Sedge/Duckweed,None,0,0,0,NA,107.5,5.7,NA
LongWoodlandPool,2021-03-31,5,0,0,12.8,8.7,6.07,18,100,1,0,0,NA,None,0,0,0,NA,119,43.2,NA
Terrace,2021-04-06,0,3,0,17.8,15.8,6.41,20,50,0,0,0,NA,None,0,0,0,NA,203.1,NA,NA
SkiLoop,2021-04-06,0,2,0,18.3,11.6,6.18,21,75,0,0,0,NA,None,0,0,0,NA,153.8,NA,NA
Bonticou,2021-04-06,0,0,0,18.3,8.5,5.6,22,75,1,0,85,Sedge/Duckweed,None,0,0,6,NA,156.8,NA,NA
Talus,2021-04-06,0,1,0,18.3,8.7,6.22,35,100,1,0,0,NA,0,0,0,0,NA,123.4,NA,NA
Canaan,2021-04-06,0,1,0,18.3,11.7,6.18,27,100,1,0,0,NA,None,0,0,<5,NA,132.9,NA,NA
LongWoodlandPool,2021-04-07,0,0,0,21.1,13.7,6.12,16,75,0,0,0,NA,Sulfur,0,0,0,NA,146.5,NA,NA
SleepyHollow,2021-04-07,0,0,0,21.1,14.9,5.41,17,75,1,0,0,NA,None,0,0,6,NA,127.8,NA,NA
Hermits,2021-04-07,0,1,0,21.1,11.8,4.14,20,50,1,0,0,NA,None,0,0,6,NA,112.7,NA,NA
NorthMudPond,2021-04-07,1,1,0,21.1,11.2,4.57,35,75,0,0,0,NA,None,1,0,0,NA,99.1,NA,NA
Oakwood,2021-04-08,0,1,0,21.1,17.1,6.06,15,75,1,0,60,Sedge/Duckweed,None,0,0,6,NA,168.6,NA,NA
Terrace,2021-04-13,1,1,1,15.6,17.6,6.06,12,25,1,0,10,Sedge,None,0,0,21,NA,156.4,76.7,NA
SkiLoop,2021-04-13,1,0,1,14.4,12.9,6.37,20,75,0,0,10,Algae,None,0,0,0,NA,158.1,37.7,NA
Bonticou,2021-04-13,1,1,1,14.4,11.3,5.71,23,75,1,0,90,Sedge/Duckweed,None,0,0,10,NA,151.9,11.6,NA
Talus,2021-04-13,0,0,1,15.6,10.4,6.07,23,50,1,0,50,Algae,None,1,0,6,NA,141.3,7.5,NA
Canaan,2021-04-13,0,0,1,18.3,14.2,6.14,24,75,1,0,0,NA,None,0,0,0,NA,137.1,18.5,NA
NorthMudPond,2021-04-14,2,1,0,18.9,13.2,4.4,32,75,0,0,0,NA,None,1,0,0,NA,107.5,44.3,NA
Hermits,2021-04-14,2,2,0,18.9,13.1,4.12,19,50,1,0,0,NA,None,0,0,9,NA,116,6.3,NA
SleepyHollow,2021-04-14,2,1,0,19.4,15.8,5.47,18,50,0,0,0,NA,None,0,0,0,NA,117.5,13.1,NA
Oakwood,2021-04-14,2,2,0,22.8,18.3,5.99,20,75,1,0,80,Sedge/Duckweed,None,0,0,30,NA,158.8,9.4,NA
LongWoodlandPool,2021-04-14,2,3,0,22.2,15.2,5.96,13,75,1,0,0,NA,None,0,0,6,NA,148.9,41.7,NA
Talus,2021-04-20,1,1,1,21.1,9.7,6.2,25,50,1,0,70,Algae,None,0,0,<5,NA,133,28.6,NA
Canaan,2021-04-20,3,3,1,21.1,11,6.28,25,75,1,0,0,NA,None,0,0,0,NA,115.6,14.5,NA
SkiLoop,2021-04-20,1,2,1,22.2,13.4,6.46,19,75,1,0,30,Algae,None,0,0,0,NA,160.1,28.3,NA
Bonticou,2021-04-20,2,1,1,21.1,10.4,5.86,18,50,1,0,90,Sedge/Duckweed,None,0,0,<5,NA,146.3,21.3,NA
Terrace,2021-04-20,1,3,1,21.1,11.7,6.02,17,50,0,0,0,NA,None,0,0,0,NA,118.5,41.8,NA
NorthMudPond,2021-04-23,1,3,1,8.9,7.7,4.75,40,100,0,0,0,NA,None,1,0,0,NA,70.2,56.2,NA
Hermits,2021-04-23,1,3,1,8.9,6.1,3.94,21,100,1,0,0,NA,None,0,0,8,NA,95.3,21.4,NA
SleepyHollow,2021-04-23,1,3,1,8.9,10.3,5.74,32,100,0,0,0,NA,None,0,0,0,NA,105.6,40.2,NA
